cow time weight birthyear twin birthrank
1998031 0 56.7 1998 1 3
1998031 112 170.1 1998 1 3
1998031 224 297.2 1998 1 3
1998031 364 348.8 1998 1 3
1998031 540 439.6 1998 1 3
1998031 720 453.8 1998 1 3
1998031 900 565.1 1998 1 3
1998033 0 54.2 1998 1 7
1998033 112 178.3 1998 1 7
1998033 224 308.5 1998 1 7
1998033 364 372.7 1998 1 7
1998033 540 473.5 1998 1 7
1998033 720 495.6 1998 1 7
1998033 900 570.8 1998 1 7
1998033 1260 733.6 1998 1 7
1998033 1620 783.8 1998 1 7
1998033 1980 878.4 1998 1 7
1998034 0 43.2 1998 1 6
1998034 112 151.8 1998 1 6
1998034 224 269.6 1998 1 6
1998034 364 349.9 1998 1 6
1998034 540 454.7 1998 1 6
1998034 720 470.7 1998 1 6
1998034 900 570.7 1998 1 6
1998034 1260 648.2 1998 1 6
1998034 1620 676.3 1998 1 6
1998034 1980 745.1 1998 1 6
1998035 0 54.5 1998 1 4
1998035 112 163.1 1998 1 4
1998035 224 285.1 1998 1 4
1998035 364 368.2 1998 1 4
1998035 540 504.6 1998 1 4
1998035 720 525 1998 1 4
1998035 900 610.7 1998 1 4
1998035 1260 753.5 1998 1 4
1998035 1620 755.8 1998 1 4
1998035 1980 831.8 1998 1 4
1998039 0 52.6 1998 1 4
1998039 112 166.2 1998 1 4
1998039 224 289.9 1998 1 4
1998039 364 368.5 1998 1 4
1998039 540 490 1998 1 4
1998039 720 513.1 1998 1 4
1998039 900 572.1 1998 1 4
1998039 1260 656.8 1998 1 4
1998039 1620 658.2 1998 1 4
1998039 1980 719.5 1998 1 4
1998040 0 42.4 1998 1 6
1998040 112 124 1998 1 6
1998040 224 219 1998 1 6
1998040 364 293.5 1998 1 6
1998040 540 410 1998 1 6
1998040 720 463.1 1998 1 6
1998040 900 556.2 1998 1 6
1998040 1260 584.6 1998 1 6
1998040 1620 638.9 1998 1 6
1998042 0 54.2 1998 1 6
1998042 112 185.7 1998 1 6
1998042 224 355.7 1998 1 6
1998042 364 387.9 1998 1 6
1998042 540 536.5 1998 1 6
1998042 720 622 1998 1 6
1998042 900 716.9 1998 1 6
1998043 0 42.9 1998 1 3
1998043 112 136.5 1998 1 3
1998043 224 266.3 1998 1 3
1998043 364 352.5 1998 1 3
1998043 540 486 1998 1 3
1998043 720 509 1998 1 3
1998043 900 593.7 1998 1 3
1998043 1260 668.3 1998 1 3
1998043 1620 649.6 1998 1 3
1998043 1980 837.1 1998 1 3
1998045 0 47.4 1998 1 4
1998045 112 164.8 1998 1 4
1998045 224 315.8 1998 1 4
1998045 364 398.4 1998 1 4
1998045 540 523.2 1998 1 4
1998045 720 613.6 1998 1 4
1998045 900 663.5 1998 1 4
1998045 1260 738.7 1998 1 4
1998045 1620 809.9 1998 1 4
1998045 1980 776.6 1998 1 4
1998046 0 45.5 1998 1 7
1998046 112 175.2 1998 1 7
1998046 224 301.6 1998 1 7
1998046 364 354.2 1998 1 7
1998046 540 458.2 1998 1 7
1998046 720 496.9 1998 1 7
1998046 900 599.5 1998 1 7
1998046 1260 670 1998 1 7
1998046 1620 680.4 1998 1 7
1998046 1980 770.6 1998 1 7
1998048 0 59.6 1998 1 6
1998048 112 182.6 1998 1 6
1998048 224 318.4 1998 1 6
1998048 364 386.2 1998 1 6
1998048 540 495.4 1998 1 6
1998048 720 493 1998 1 6
1998048 900 581.6 1998 1 6
1998048 1260 713 1998 1 6
1998049 0 39 1998 1 7
1998049 112 173.9 1998 1 7
1998049 224 304 1998 1 7
1998049 364 373.2 1998 1 7
1998049 540 496.7 1998 1 7
1998049 720 576.9 1998 1 7
1998049 900 667.4 1998 1 7
1998049 1260 744 1998 1 7
1998049 1620 708.3 1998 1 7
1998049 1980 836.9 1998 1 7
1998052 0 55 1998 1 4
1998052 112 197.9 1998 1 4
1998052 224 337.2 1998 1 4
1998052 364 403.7 1998 1 4
1998052 540 495.6 1998 1 4
1998052 720 508.3 1998 1 4
1998052 900 578.4 1998 1 4
1998052 1260 686.8 1998 1 4
1998052 1620 661.7 1998 1 4
1998052 1980 740.7 1998 1 4
1998053 0 58.9 1998 1 5
1998053 112 165.8 1998 1 5
1998053 224 287 1998 1 5
1998053 364 354 1998 1 5
1998053 540 474 1998 1 5
1998053 720 498.6 1998 1 5
1998053 900 604 1998 1 5
1998053 1260 678.2 1998 1 5
1998053 1620 747.5 1998 1 5
1998053 1980 829.4 1998 1 5
1998054 0 39.3 1998 1 5
1998054 112 151.2 1998 1 5
1998054 224 283 1998 1 5
1998054 364 341.1 1998 1 5
1998054 540 448.7 1998 1 5
1998054 720 474.3 1998 1 5
1998054 900 583 1998 1 5
1998054 1260 640.7 1998 1 5
1998054 1620 661.1 1998 1 5
1998054 1980 713.4 1998 1 5
1998055 0 51.5 1998 1 7
1998055 112 176.4 1998 1 7
1998055 224 319.1 1998 1 7
1998055 364 311.7 1998 1 7
1998055 540 413.5 1998 1 7
1998055 720 425.2 1998 1 7
1998055 900 548.2 1998 1 7
1998055 1260 619.8 1998 1 7
1998055 1980 710.7 1998 1 7
1998056 0 44.8 1998 1 7
1998056 112 171.3 1998 1 7
1998056 224 301.6 1998 1 7
1998056 364 349.8 1998 1 7
1998056 540 452.2 1998 1 7
1998056 720 503.7 1998 1 7
1998056 900 620.5 1998 1 7
1998056 1260 662.1 1998 1 7
1998056 1980 733.5 1998 1 7
1998057 0 51 1998 1 4
1998057 112 157.6 1998 1 4
1998057 224 280.1 1998 1 4
1998057 364 344 1998 1 4
1998057 540 457.3 1998 1 4
1998057 720 502.7 1998 1 4
1998057 900 598.1 1998 1 4
1998057 1260 648.8 1998 1 4
1998057 1980 776.6 1998 1 4
1998059 0 46.2 1998 1 5
1998059 112 169.1 1998 1 5
1998059 224 290.7 1998 1 5
1998059 364 341.5 1998 1 5
1998059 540 440.5 1998 1 5
1998059 720 491.5 1998 1 5
1998059 900 582.2 1998 1 5
1998059 1260 646.1 1998 1 5
1998059 1620 627.6 1998 1 5
1998059 1980 647.8 1998 1 5
1998060 0 44.8 1998 1 6
1998060 112 154.5 1998 1 6
1998060 224 284.1 1998 1 6
1998060 364 352.8 1998 1 6
1998060 540 465.2 1998 1 6
1998060 720 503 1998 1 6
1998060 900 596 1998 1 6
1998060 1260 672.9 1998 1 6
1998060 1620 718.5 1998 1 6
1998060 1980 810.2 1998 1 6
1998063 0 49.2 1998 1 4
1998063 112 162.1 1998 1 4
1998063 224 291.2 1998 1 4
1998063 364 365.7 1998 1 4
1998063 540 484.4 1998 1 4
1998063 720 508.8 1998 1 4
1998063 900 603.5 1998 1 4
1998063 1260 681.5 1998 1 4
1998063 1620 658.1 1998 1 4
1998064 0 47.6 1998 1 3
1998064 112 152.4 1998 1 3
1998064 224 290 1998 1 3
1998064 364 356.2 1998 1 3
1998064 540 467.7 1998 1 3
1998064 720 487.9 1998 1 3
1998064 900 614.8 1998 1 3
1998064 1260 691.7 1998 1 3
1998064 1620 653 1998 1 3
1998065 0 55.7 1998 1 4
1998065 112 160 1998 1 4
1998065 224 279.8 1998 1 4
1998065 364 353.1 1998 1 4
1998065 540 474.7 1998 1 4
1998065 720 507.6 1998 1 4
1998065 900 586.6 1998 1 4
1998065 1260 685.3 1998 1 4
1998065 1620 697.2 1998 1 4
1998068 0 56.1 1998 1 7
1998068 112 191.8 1998 1 7
1998068 224 330 1998 1 7
1998068 364 388.1 1998 1 7
1998068 540 491.7 1998 1 7
1998068 720 524.8 1998 1 7
1998068 900 586.4 1998 1 7
1998068 1260 673.4 1998 1 7
1998069 0 47.5 1998 1 4
1998069 112 173.1 1998 1 4
1998069 224 321.5 1998 1 4
1998069 364 368.1 1998 1 4
1998069 540 470.5 1998 1 4
1998069 720 523.7 1998 1 4
1998069 900 615.1 1998 1 4
1998069 1260 679.7 1998 1 4
1998069 1620 647.2 1998 1 4
1998070 0 47.3 1998 1 6
1998070 112 152.6 1998 1 6
1998070 224 269.5 1998 1 6
1998070 364 325.2 1998 1 6
1998070 540 431 1998 1 6
1998070 720 470.9 1998 1 6
1998070 900 572.2 1998 1 6
1998070 1260 609.1 1998 1 6
1998070 1620 660 1998 1 6
1998075 0 48.5 1998 1 5
1998075 112 165.3 1998 1 5
1998075 224 306.9 1998 1 5
1998075 364 377.3 1998 1 5
1998075 540 485.4 1998 1 5
1998075 720 528.4 1998 1 5
1998075 900 604.1 1998 1 5
1998075 1260 616.8 1998 1 5
1998076 0 43.3 1998 1 3
1998076 112 137 1998 1 3
1998076 224 277.9 1998 1 3
1998076 364 360.5 1998 1 3
1998076 540 505.1 1998 1 3
1998076 720 586.9 1998 1 3
1998076 900 650.5 1998 1 3
1998081 0 46.8 1998 1 4
1998081 112 169.2 1998 1 4
1998081 224 307.8 1998 1 4
1998081 364 365 1998 1 4
1998081 540 468.7 1998 1 4
1998081 720 530.4 1998 1 4
1998081 900 659.1 1998 1 4
1998081 1260 720.9 1998 1 4
1998081 1620 770.8 1998 1 4
1998082 0 50.4 1998 1 4
1998082 112 174.3 1998 1 4
1998082 224 299.8 1998 1 4
1998082 364 302.9 1998 1 4
1998082 540 429.5 1998 1 4
1998082 720 489.3 1998 1 4
1998082 900 593.9 1998 1 4
1998082 1260 718.1 1998 1 4
1998085 0 49.2 1998 1 4
1998085 112 156.9 1998 1 4
1998085 224 279.2 1998 1 4
1998085 364 330.4 1998 1 4
1998085 540 409 1998 1 4
1998085 720 465.9 1998 1 4
1998085 900 557.9 1998 1 4
1998085 1260 590.8 1998 1 4
1998085 1620 586.8 1998 1 4
1998086 0 54 1998 1 5
1998086 112 182.1 1998 1 5
1998086 224 323.8 1998 1 5
1998086 364 408.4 1998 1 5
1998086 540 522.1 1998 1 5
1998086 720 583.2 1998 1 5
1998086 900 679.2 1998 1 5
1998086 1260 769.1 1998 1 5
1998086 1620 823.3 1998 1 5
1998087 0 49.6 1998 1 4
1998087 112 191.2 1998 1 4
1998087 224 349.8 1998 1 4
1998087 364 397.8 1998 1 4
1998087 540 535.8 1998 1 4
1998087 720 585.1 1998 1 4
1998087 900 684.6 1998 1 4
1998087 1260 726.4 1998 1 4
1998087 1620 708.6 1998 1 4
1998090 0 55.8 1998 1 5
1998090 112 178.3 1998 1 5
1998090 224 315.9 1998 1 5
1998090 364 389.8 1998 1 5
1998090 540 491.4 1998 1 5
1998090 720 550.9 1998 1 5
1998090 900 632 1998 1 5
1998090 1260 673.1 1998 1 5
1998090 1620 677.9 1998 1 5
1998091 0 40.6 1998 1 4
1998091 112 152.2 1998 1 4
1998091 224 298 1998 1 4
1998091 364 352.8 1998 1 4
1998091 540 458 1998 1 4
1998091 720 500.8 1998 1 4
1998091 900 581.4 1998 1 4
1998091 1260 642.2 1998 1 4
1998091 1620 663.1 1998 1 4
1998094 0 50.7 1998 1 5
1998094 112 185.9 1998 1 5
1998094 224 311.3 1998 1 5
1998094 364 358 1998 1 5
1998094 540 444.6 1998 1 5
1998094 720 496.3 1998 1 5
1998094 900 595.6 1998 1 5
1998094 1260 673 1998 1 5
1998094 1620 656.2 1998 1 5
1998095 0 44.5 1998 1 5
1998095 112 162.9 1998 1 5
1998095 224 303.2 1998 1 5
1998095 364 379.5 1998 1 5
1998095 540 507.7 1998 1 5
1998095 720 620.7 1998 1 5
1998095 900 715.4 1998 1 5
1998095 1260 788 1998 1 5
1998095 1620 787 1998 1 5
1998097 0 36.7 1998 1 3
1998097 112 120 1998 1 3
1998097 224 228 1998 1 3
1998097 364 267.4 1998 1 3
1998097 540 341.3 1998 1 3
1998097 720 402.4 1998 1 3
1998097 900 495.9 1998 1 3
1998097 1260 521.1 1998 1 3
1998097 1620 531 1998 1 3
1998098 0 50.1 1998 1 7
1998098 112 174 1998 1 7
1998098 224 287.5 1998 1 7
1998098 364 344.6 1998 1 7
1998098 540 427.3 1998 1 7
1998098 720 489.8 1998 1 7
1998098 900 598.8 1998 1 7
1998098 1260 627.3 1998 1 7
1998098 1620 629.1 1998 1 7
1998099 0 47.7 1998 1 4
1998099 112 152.5 1998 1 4
1998099 224 254 1998 1 4
1998099 364 325.8 1998 1 4
1998099 540 453.6 1998 1 4
1998099 720 529.4 1998 1 4
1998099 900 644.5 1998 1 4
1998099 1260 688.3 1998 1 4
1998099 1620 715.9 1998 1 4
1998100 0 53.6 1998 1 6
1998100 112 166.9 1998 1 6
1998100 224 297.4 1998 1 6
1998100 364 377.9 1998 1 6
1998100 540 472.3 1998 1 6
1998100 720 525.4 1998 1 6
1998100 900 662.5 1998 1 6
1998100 1260 766.6 1998 1 6
1998100 1620 804.3 1998 1 6
1998101 0 46.8 1998 1 5
1998101 112 143.2 1998 1 5
1998101 224 273 1998 1 5
1998101 364 345.2 1998 1 5
1998101 540 487.7 1998 1 5
1998101 720 515.8 1998 1 5
1998101 900 639.5 1998 1 5
1998101 1260 728.6 1998 1 5
1998101 1620 732.2 1998 1 5
1998102 0 51.1 1998 1 4
1998102 112 167 1998 1 4
1998102 224 302.9 1998 1 4
1998102 364 377 1998 1 4
1998102 540 470.8 1998 1 4
1998102 720 535.7 1998 1 4
1998102 900 645.4 1998 1 4
1998102 1260 709.7 1998 1 4
1998102 1620 716.5 1998 1 4
1998103 0 37.3 1998 2 4
1998103 112 131.7 1998 2 4
1998103 224 265.6 1998 2 4
1998103 364 339 1998 2 4
1998103 540 432.5 1998 2 4
1998103 720 510.5 1998 2 4
1998103 900 609.7 1998 2 4
1998103 1260 681.3 1998 2 4
1998103 1620 700.5 1998 2 4
1998104 0 37.6 1998 2 4
1998104 112 153.1 1998 2 4
1998104 224 286 1998 2 4
1998104 364 346.8 1998 2 4
1998104 540 431.1 1998 2 4
1998104 720 477.6 1998 2 4
1998104 900 588.3 1998 2 4
1998104 1260 655.7 1998 2 4
1998104 1620 685.4 1998 2 4
1998105 0 53.5 1998 1 5
1998105 112 162.8 1998 1 5
1998105 224 297 1998 1 5
1998105 364 371.6 1998 1 5
1998105 540 476.3 1998 1 5
1998105 720 559.6 1998 1 5
1998105 900 654.9 1998 1 5
1998105 1260 727.3 1998 1 5
1998105 1620 781.6 1998 1 5
1998106 0 47.4 1998 1 4
1998106 112 181.1 1998 1 4
1998106 224 288.5 1998 1 4
1998106 364 376.8 1998 1 4
1998106 540 447.9 1998 1 4
1998106 720 506.1 1998 1 4
1998106 900 615.1 1998 1 4
1998106 1260 688.7 1998 1 4
1998107 0 45.1 1998 1 4
1998107 112 139 1998 1 4
1998107 224 237.8 1998 1 4
1998107 364 335.5 1998 1 4
1998107 540 427.5 1998 1 4
1998107 720 528.5 1998 1 4
1998107 900 659 1998 1 4
1998107 1260 640.1 1998 1 4
1998107 1620 637.8 1998 1 4
1998108 0 54.5 1998 1 4
1998108 112 152.5 1998 1 4
1998108 224 279.1 1998 1 4
1998108 364 352 1998 1 4
1998108 540 439 1998 1 4
1998108 720 514.4 1998 1 4
1998108 900 621.9 1998 1 4
1998108 1260 619.9 1998 1 4
1998108 1620 664.3 1998 1 4
1998109 0 45 1998 1 7
1998109 112 149 1998 1 7
1998109 224 272.3 1998 1 7
1998109 364 344.4 1998 1 7
1998109 540 429.3 1998 1 7
1998109 720 530.5 1998 1 7
1998109 900 616.6 1998 1 7
1998109 1260 698 1998 1 7
1998109 1620 648.7 1998 1 7
1998112 0 48.4 1998 1 5
1998112 112 150.2 1998 1 5
1998112 224 294.2 1998 1 5
1998112 364 368.3 1998 1 5
1998112 540 463.4 1998 1 5
1998112 720 510.9 1998 1 5
1998112 900 610 1998 1 5
1998112 1260 686.9 1998 1 5
1998112 1620 692.1 1998 1 5
1998113 0 40.9 1998 1 5
1998113 112 140.8 1998 1 5
1998113 224 274.1 1998 1 5
1998113 364 347.2 1998 1 5
1998113 540 457.8 1998 1 5
1998113 720 523.7 1998 1 5
1998113 900 615.6 1998 1 5
1998113 1260 591.7 1998 1 5
1998113 1620 588.9 1998 1 5
1998114 0 45.6 1998 1 5
1998114 112 155.1 1998 1 5
1998114 224 299.8 1998 1 5
1998114 364 385.7 1998 1 5
1998114 540 480.1 1998 1 5
1998114 720 547.8 1998 1 5
1998114 900 674.8 1998 1 5
1998114 1260 753.8 1998 1 5
1998114 1620 771.2 1998 1 5
1998115 0 48 1998 1 6
1998115 112 182.6 1998 1 6
1998115 224 327.8 1998 1 6
1998115 364 386.6 1998 1 6
1998115 540 482.6 1998 1 6
1998115 720 529.2 1998 1 6
1998115 900 664.4 1998 1 6
1998115 1260 695.8 1998 1 6
1998115 1620 702.4 1998 1 6
1998116 0 45.2 1998 1 5
1998116 112 181.3 1998 1 5
1998116 224 312.6 1998 1 5
1998116 364 356.2 1998 1 5
1998116 540 428.8 1998 1 5
1998116 720 503.9 1998 1 5
1998116 900 588.3 1998 1 5
1998116 1260 658 1998 1 5
1998116 1620 651.4 1998 1 5
1998119 0 47.5 1998 1 4
1998119 112 173.7 1998 1 4
1998119 224 327 1998 1 4
1998119 364 390.1 1998 1 4
1998119 540 475.2 1998 1 4
1998119 720 528 1998 1 4
1998119 900 641.3 1998 1 4
1998119 1260 671.9 1998 1 4
1998119 1620 710.5 1998 1 4
1998120 0 51.7 1998 1 4
1998120 112 173.1 1998 1 4
1998120 224 311.7 1998 1 4
1998120 364 384.8 1998 1 4
1998120 540 493.7 1998 1 4
1998120 720 551.2 1998 1 4
1998120 900 634.1 1998 1 4
1998120 1260 692.3 1998 1 4
1998120 1620 748.9 1998 1 4
